response_id,gender,region_raw,age,education_raw,residency_status_raw,ideology_scale_raw,party_id_raw,religion_raw,direct_pride_korea,list_pride_count,list_pride_treatment_arm,direct_nksk_maintain,list_nksk_count,list_nksk_treatment_arm,national_identity_strength
R_4pwQ0wiE8sVNnHP,남성,경기도,38,대학교,예,5,잘 모르겠다,무교,전혀 자랑스럽지 않다,1,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,5
R_4RjzcWlHSlGkCat,여성,경남,50,고등학교,예,7,잘 모르겠다,불교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,9
R_4PEJUTaAHYuYTTb,여성,서울,23,대학교,예,5,다른 정당,무교,별로 자랑스럽지 않다,3,Q61|Q62,매우 찬성함,3,Q64|Q65,6
R_4C7IqbnSDRD1tNI,여성,서울,64,대학교,예,5,국민의힘,무교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,2,Q63|Q65,8
R_4n9xPkf5emggjXH,남성,서울,39,대학교,예,7,국민의힘,무교,별로 자랑스럽지 않다,1,Q61|Q62,약간 찬성함,1,Q63|Q65,6
R_41RRvrEyMAO3qlg,남성,서울,44,대학교,예,5,다른 정당,무교,전혀 자랑스럽지 않다,0,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,0
R_4kwaPhr08BPzt2p,여성,경기도,34,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,무교,매우 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,10
R_4pZ9sFy4yvQVvAR,남성,경기도,40,대학교,예,7,다른 정당,기독교,매우 자랑스럽다,3,Q61|Q62,약간 찬성함,1,Q63|Q65,9
R_4Cg1H90wRD85vXB,여성,서울,40,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,천주교,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,1,Q64|Q65,8
R_4g0jsNDV5PLVGOt,남성,서울,38,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,5
R_49gfKoqaAvoyLwr,남성,서울,37,대학교,예,5,국민의힘,무교,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_41lc4JJjUUjQiK5,남성,경기도,38,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,기독교,매우 자랑스럽다,2,Q60|Q62,매우 찬성함,3,Q64|Q65,10
R_4MAy4xJ8LaV71a8,여성,서울,45,대학교,예,5,국민의힘,무교,매우 자랑스럽다,4,Q61|Q62,매우 찬성함,2,Q64|Q65,10
R_4sBqeHbpQ9sldSZ,여성,전남,54,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,3,Q61|Q62,별로 찬성하지 않음,2,Q63|Q65,9
R_4omfvfplZGnDgDn,남성,서울,52,대학교,예,6,국민의힘,천주교,어느 정도 자랑스럽다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,9
R_4GuYVt1oQculWN3,여성,전남,53,전문 대학교(기술 학교 포함),예,8,국민의힘,무교,어느 정도 자랑스럽다,3,Q60|Q62,약간 찬성함,1,Q63|Q65,10
R_4go1iO1TAcRNfsp,남성,강원도,38,대학교,예,5,녹색정의당,무교,별로 자랑스럽지 않다,2,Q61|Q62,매우 찬성함,2,Q64|Q65,9
R_41wpXYc8z4S8Oul,남성,서울,44,전문 대학교(기술 학교 포함),예,5,다른 정당,기독교,별로 자랑스럽지 않다,1,Q60|Q62,별로 찬성하지 않음,3,Q64|Q65,9
R_4O8uaDHhaTL2TYt,남성,서울,52,대학교,예,5,잘 모르겠다,불교,어느 정도 자랑스럽다,0,Q60|Q62,매우 찬성함,1,Q64|Q65,7
R_4dewsgag5ZvZpuN,남성,경기도,50,전문 대학교(기술 학교 포함),예,7,국민의힘,무교,별로 자랑스럽지 않다,0,Q61|Q62,매우 찬성함,2,Q64|Q65,1
R_4wspKXZ5nVkvac9,남성,서울,51,전문 대학교(기술 학교 포함),예,6,더불어민주당,불교,어느 정도 자랑스럽다,2,Q61|Q62,매우 찬성함,2,Q64|Q65,9
R_42Wko4KlL4VfCgN,여성,경기도,55,대학교,예,5,더불어민주당,무교,매우 자랑스럽다,2,Q60|Q62,전혀 찬성하지 않음,2,Q63|Q65,10
R_4GfvpyRWovaDS01,여성,경기도,44,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,0,Q60|Q62,매우 찬성함,2,Q64|Q65,10
R_4MDyVIWJqeIzEQU,남성,서울,54,전문 대학교(기술 학교 포함),예,6,더불어민주당,무교,매우 자랑스럽다,0,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_4Sc4XfRBRXXMqHv,남성,서울,41,전문 대학교(기술 학교 포함),예,5,녹색정의당,무교,전혀 자랑스럽지 않다,1,Q60|Q62,전혀 찬성하지 않음,1,Q64|Q65,5
R_4dMOIesZZ8ppyvO,남성,경기도,51,대학교,예,6,잘 모르겠다,기독교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,3,Q64|Q65,8
R_4cqPiTpi6xYQNO1,남성,서울,27,대학교,예,7,국민의힘,기독교,어느 정도 자랑스럽다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,8
R_4hA8jAqUQSXdaRt,여성,경기도,26,대학교,예,"10
보수",더불어민주당,무교,매우 자랑스럽다,2,Q60|Q62,전혀 찬성하지 않음,1,Q63|Q65,10
R_4CcUhCeneMiZzXW,남성,서울,37,대학교,예,5,더불어민주당,기독교,어느 정도 자랑스럽다,4,Q61|Q62,전혀 찬성하지 않음,1,Q63|Q65,9
R_4dMpQ8isWSosjWs,남성,전남,67,대학교,예,5,더불어민주당,불교,어느 정도 자랑스럽다,4,Q61|Q62,전혀 찬성하지 않음,1,Q63|Q65,10
R_4EZjQb8CZ6kG72m,남성,경남,54,고등학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,2,Q61|Q62,매우 찬성함,2,Q64|Q65,8
R_4SfwOpkYcg3z5EG,남성,경기도,52,대학교,예,3,더불어민주당,기독교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,1,Q63|Q65,9
R_4SBQ4EVms5emHor,여성,서울,46,대학교,예,5,잘 모르겠다,천주교,매우 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,1,Q64|Q65,9
R_4gvchxwq4XMPbdD,남성,경기도,54,대학교,예,6,국민의힘,천주교,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,2,Q63|Q65,6
R_4gDjEOqTkEmbfvX,여성,경기도,48,전문 대학교(기술 학교 포함),예,6,더불어민주당,기독교,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,1,Q63|Q65,10
R_4dZ1XBfjnK9LY8i,여성,서울,29,대학교,예,3,더불어민주당,천주교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,3,Q63|Q65,10
R_4kY9Ah8yM71Jm7j,남성,서울,44,대학교,예,4,더불어민주당,무교,어느 정도 자랑스럽다,2,Q61|Q62,매우 찬성함,1,Q63|Q65,5
R_4wS7Y9iTWUb66RR,남성,경기도,39,고등학교,예,5,더불어민주당,기타,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,10
R_4X4gYrQl5mAdAaO,여성,서울,49,대학원 이상,예,6,국민의힘,무교,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,0,Q63|Q65,9
R_4TzQrWylXRmpKWX,남성,서울,53,대학교,예,7,국민의힘,기독교,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,3,Q64|Q65,8
R_4S6aP5c7DdVC38a,남성,경기도,53,대학교,예,4,더불어민주당,무교,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,1,Q64|Q65,7
R_4QE0byNOyuOY79n,남성,서울,52,대학교,예,3,더불어민주당,불교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q63|Q65,9
R_4cefFz2oKJnyjNn,남성,경기도,53,대학교,예,5,더불어민주당,불교,매우 자랑스럽다,4,Q61|Q62,약간 찬성함,3,Q63|Q65,9
R_42SyVdB3pMH5wKy,여성,전북,35,대학교,예,5,잘 모르겠다,기독교,별로 자랑스럽지 않다,0,Q61|Q62,약간 찬성함,0,Q63|Q65,8
R_4NdPUdgeZjdPmcF,남성,서울,46,대학원 이상,예,4,더불어민주당,기독교,어느 정도 자랑스럽다,1,Q60|Q62,전혀 찬성하지 않음,1,Q64|Q65,9
R_4v81UTLdX0wZMlX,여성,경기도,54,대학교,예,4,더불어민주당,무교,어느 정도 자랑스럽다,3,Q61|Q62,전혀 찬성하지 않음,0,Q64|Q65,10
R_4vkNATdKm2Yh73P,남성,경기도,35,고등학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q63|Q65,10
R_4Jis1KVb6sjTKjT,남성,경기도,50,대학교,예,9,국민의힘,무교,매우 자랑스럽다,1,Q60|Q62,매우 찬성함,1,Q64|Q65,8
R_45TCPDB9l5SJ6dH,남성,경기도,41,전문 대학교(기술 학교 포함),예,3,더불어민주당,기독교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,2,Q63|Q65,7
R_7FlXq8OoFVo3qat,남성,서울,34,대학교,예,5,다른 정당,무교,매우 자랑스럽다,2,Q60|Q62,전혀 찬성하지 않음,1,Q63|Q65,7
R_6vj3oRdtzXaI54k,여성,경기도,34,대학교,예,6,국민의힘,무교,어느 정도 자랑스럽다,1,Q61|Q62,약간 찬성함,1,Q64|Q65,8
R_4R3cYQxH5MuSl8R,여성,강원도,44,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q64|Q65,9
R_4k1CKqvOSCqvS3s,남성,서울,48,대학교,예,2,더불어민주당,천주교,어느 정도 자랑스럽다,2,Q60|Q62,매우 찬성함,4,Q64|Q65,10
R_4laOaa7ztzHTcch,여성,서울,48,대학교,예,5,다른 정당,무교,별로 자랑스럽지 않다,1,Q60|Q62,약간 찬성함,1,Q63|Q65,4
R_4IABlMUa6VpeLHS,남성,충남,48,고등학교,예,6,국민의힘,기독교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q64|Q65,7
R_4slJ1jghMEVxiSt,여성,대구,50,대학교,예,6,국민의힘,무교,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q64|Q65,6
R_4aDLETjGbsOxQ0o,여성,경기도,32,대학교,예,5,잘 모르겠다,기독교,어느 정도 자랑스럽다,2,Q61|Q62,매우 찬성함,1,Q63|Q65,9
R_48RoCJMbz1Clcel,남성,서울,53,전문 대학교(기술 학교 포함),예,5,더불어민주당,무교,어느 정도 자랑스럽다,1,Q60|Q62,전혀 찬성하지 않음,1,Q64|Q65,9
R_4fDsbsZvBHqaIxz,여성,강원도,31,대학교,예,2,더불어민주당,천주교,별로 자랑스럽지 않다,1,Q61|Q62,별로 찬성하지 않음,1,Q64|Q65,4
R_4M4qVO0dJbu2xXw,남성,경기도,45,대학교,예,5,다른 정당,불교,별로 자랑스럽지 않다,3,Q60|Q62,별로 찬성하지 않음,3,Q64|Q65,5
R_4t8d9CMghvRbk3v,여성,서울,33,대학교,예,6,더불어민주당,무교,어느 정도 자랑스럽다,4,Q61|Q62,매우 찬성함,2,Q63|Q65,5
R_4IX7pzxCmXVbXSF,여성,서울,38,대학교,예,5,잘 모르겠다,기독교,어느 정도 자랑스럽다,0,Q60|Q62,약간 찬성함,0,Q64|Q65,6
R_4LAs5tYffmgI6pa,남성,서울,40,대학원 이상,예,5,잘 모르겠다,무교,별로 자랑스럽지 않다,1,Q61|Q62,별로 찬성하지 않음,3,Q64|Q65,6
R_4Bsq0fNgNPwsDSb,남성,서울,51,전문 대학교(기술 학교 포함),예,5,국민의힘,무교,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,8
R_4fpZuqjgn6FnrlD,여성,서울,52,대학교,예,4,더불어민주당,무교,매우 자랑스럽다,4,Q61|Q62,전혀 찬성하지 않음,1,Q64|Q65,10
R_49amDN15vSEajpk,여성,경남,50,대학교,예,4,더불어민주당,불교,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_47WIeQpD1IfCkkE,여성,서울,44,대학원 이상,예,8,국민의힘,무교,별로 자랑스럽지 않다,2,Q61|Q62,매우 찬성함,2,Q64|Q65,8
R_4DqjaL9mLgmDw4p,여성,경기도,32,대학교,예,4,더불어민주당,천주교,어느 정도 자랑스럽다,0,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,6
R_4q6l4MIvO98BKzn,여성,서울,44,대학교,예,5,더불어민주당,불교,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,8
R_4fJMT0RHbVUuQwo,여성,경남,21,대학교,예,6,국민의힘,기독교,매우 자랑스럽다,2,Q60|Q62,매우 찬성함,3,Q64|Q65,10
R_4t1I5wKOxpl7mc9,남성,서울,41,대학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,4,Q61|Q62,약간 찬성함,3,Q64|Q65,10
R_4I9VsOUKv4PDVR3,남성,서울,35,대학교,예,5,국민의힘,무교,매우 자랑스럽다,4,Q61|Q62,매우 찬성함,4,Q64|Q65,10
R_4QrqIobqVrytEgI,여성,경기도,51,고등학교,예,2,더불어민주당,불교,매우 자랑스럽다,4,Q61|Q62,별로 찬성하지 않음,2,Q63|Q65,10
R_4OW2hpUfhJDLMpw,남성,서울,44,전문 대학교(기술 학교 포함),예,7,더불어민주당,무교,매우 자랑스럽다,2,Q60|Q62,매우 찬성함,4,Q64|Q65,9
R_4pevZI1T5wwM4G5,남성,경기도,50,대학원 이상,예,6,국민의힘,무교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4PpppY3VJzaMZ05,남성,전북,53,대학원 이상,예,6,잘 모르겠다,무교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,8
R_4zMGfSldrb7Cvm5,여성,경기도,52,대학교,예,4,더불어민주당,천주교,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,9
R_4rpLr1OsMvMGxOP,여성,서울,52,고등학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,1,Q61|Q62,약간 찬성함,2,Q63|Q65,7
R_4kERxCrULy76pWV,여성,서울,54,대학교,예,5,더불어민주당,무교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,10
R_4BxlKZg4xNkn56E,여성,경기도,51,대학원 이상,예,4,더불어민주당,천주교,매우 자랑스럽다,2,Q60|Q62,매우 찬성함,1,Q63|Q65,10
R_4Edr77iA2JMIJHt,남성,서울,28,전문 대학교(기술 학교 포함),예,5,국민의힘,무교,별로 자랑스럽지 않다,1,Q61|Q62,약간 찬성함,1,Q63|Q65,9
R_4fJG57jhwVD3ayj,여성,서울,54,대학원 이상,예,2,더불어민주당,무교,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4oimzD6JPzQytiC,남성,경남,50,전문 대학교(기술 학교 포함),예,4,더불어민주당,무교,어느 정도 자랑스럽다,3,Q61|Q62,별로 찬성하지 않음,2,Q63|Q65,10
R_4jmd2xw7J6PeD8R,남성,경남,37,대학교,예,5,더불어민주당,무교,별로 자랑스럽지 않다,3,Q61|Q62,약간 찬성함,1,Q64|Q65,8
R_4ayLJesGMhChksc,여성,서울,27,대학교,예,5,잘 모르겠다,무교,매우 자랑스럽다,3,Q61|Q62,매우 찬성함,2,Q63|Q65,8
R_4BURug6kg5UucgT,여성,경기도,25,대학교,예,3,더불어민주당,기독교,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,1,Q64|Q65,10
R_4w1sWbKN8TYzd05,남성,서울,50,대학교,예,7,다른 정당,불교,어느 정도 자랑스럽다,2,Q60|Q62,매우 찬성함,2,Q64|Q65,8
R_4mf1sajqRoirrOv,남성,서울,48,대학교,예,6,국민의힘,무교,별로 자랑스럽지 않다,1,Q61|Q62,매우 찬성함,1,Q63|Q65,8
R_4TX1eqaUFu14VoA,여성,경기도,52,전문 대학교(기술 학교 포함),예,5,녹색정의당,무교,어느 정도 자랑스럽다,4,Q61|Q62,매우 찬성함,1,Q63|Q65,10
R_4FrMLBZnW8hkyH7,남성,경기도,53,전문 대학교(기술 학교 포함),예,"1
진보",더불어민주당,무교,어느 정도 자랑스럽다,2,Q61|Q62,전혀 찬성하지 않음,2,Q64|Q65,10
R_4gm1BEH4coH6VgZ,여성,서울,44,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q61|Q62,별로 찬성하지 않음,2,Q64|Q65,8
R_4qJjaLXK6gjnduh,남성,경기도,51,대학교,예,8,더불어민주당,무교,어느 정도 자랑스럽다,2,Q61|Q62,매우 찬성함,1,Q63|Q65,8
R_45Rt0Y9MjAGSnoS,남성,경기도,46,대학교,예,3,더불어민주당,무교,별로 자랑스럽지 않다,2,Q60|Q62,전혀 찬성하지 않음,1,Q63|Q65,6
R_4Iroy3k0hmFYKYh,여성,서울,35,대학교,예,"10
보수",국민의힘,무교,별로 자랑스럽지 않다,1,Q61|Q62,매우 찬성함,2,Q64|Q65,9
R_4jZmmJv3OCDQhH6,남성,서울,45,대학교,예,5,더불어민주당,불교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,6
R_4m8hmeh3LrmkGPh,여성,경기도,40,대학원 이상,예,5,잘 모르겠다,천주교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,0,Q63|Q65,9
R_4dEQmv23gOwyUxF,여성,경기도,50,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q60|Q62,매우 찬성함,2,Q64|Q65,8
R_4QfHOTqG2uPsPiw,여성,서울,37,대학교,예,5,더불어민주당,무교,전혀 자랑스럽지 않다,2,Q60|Q62,매우 찬성함,2,Q64|Q65,9
R_4ymRvxwHZDwW69H,여성,충남,48,대학교,예,4,더불어민주당,불교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,8
R_4GK97uph3lrJL52,여성,경기도,48,대학원 이상,예,5,더불어민주당,무교,매우 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q63|Q65,5
R_40EeUvYPexhYGfD,남성,서울,34,대학교,예,"1
진보",잘 모르겠다,무교,매우 자랑스럽다,3,Q60|Q62,전혀 찬성하지 않음,2,Q64|Q65,7
R_4LDh0yOBr4a981b,남성,충남,43,대학교,예,2,더불어민주당,기독교,매우 자랑스럽다,3,Q60|Q62,매우 찬성함,3,Q64|Q65,10
R_4BfIWefeDmcZaOQ,남성,서울,48,전문 대학교(기술 학교 포함),예,2,더불어민주당,무교,매우 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4nkPCXpyZ0Oguio,여성,경기도,41,대학교,예,5,잘 모르겠다,무교,별로 자랑스럽지 않다,0,Q60|Q62,매우 찬성함,2,Q64|Q65,9
R_4EQG2Aukd9hatze,남성,서울,52,대학교,예,5,더불어민주당,기독교,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,3,Q64|Q65,8
R_4fJNeHx5DotjwpN,여성,전남,50,대학교,예,3,더불어민주당,무교,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4hwReSKtrtp1r3P,남성,서울,23,대학교,예,"10
보수",국민의힘,천주교,전혀 자랑스럽지 않다,1,Q61|Q62,매우 찬성함,3,Q64|Q65,5
R_4lYAMxwXEN6qG3L,여성,서울,41,대학교,예,"10
보수",국민의힘,기독교,별로 자랑스럽지 않다,1,Q61|Q62,약간 찬성함,1,Q64|Q65,8
R_4mq7t2IdEriGmXp,여성,서울,43,대학교,예,6,국민의힘,불교,매우 자랑스럽다,4,Q61|Q62,약간 찬성함,2,Q64|Q65,9
R_4chZBLo04gQTu3P,남성,서울,41,대학교,예,5,국민의힘,무교,매우 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_4dLaZBq5LABVqI9,여성,충남,28,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,9
R_4HGut8PGguR3bEJ,남성,경기도,39,고등학교,예,6,잘 모르겠다,기독교,별로 자랑스럽지 않다,1,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,7
R_4vbEcjQ4jZtNOq5,여성,서울,32,대학교,예,4,잘 모르겠다,무교,별로 자랑스럽지 않다,0,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,6
R_4QHrvu24PoXA7NT,남성,경기도,22,고등학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,8
R_40POkVUBunmEzCe,여성,충남,62,대학교,예,4,더불어민주당,천주교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,10
R_4B3mUGYHVMRuz3r,여성,서울,63,대학교,예,5,잘 모르겠다,기독교,매우 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q63|Q65,10
R_4aY7GAnNG2BYBQ5,남성,서울,43,대학교,예,8,국민의힘,무교,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q64|Q65,10
R_4ePbCuqn31WKHx3,여성,서울,34,대학원 이상,예,8,국민의힘,기독교,매우 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q64|Q65,10
R_42D5vIP7EPo6kAq,남성,서울,43,고등학교,예,3,더불어민주당,무교,별로 자랑스럽지 않다,2,Q60|Q62,약간 찬성함,1,Q64|Q65,7
R_4kwzwPTJJeZVe9j,남성,경기도,48,고등학교,예,"1
진보",다른 정당,기타,전혀 자랑스럽지 않다,0,Q61|Q62,전혀 찬성하지 않음,1,Q63|Q65,2
R_4WIrWDxJPRnbnoh,남성,서울,23,고등학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,7
R_4GDnrOui5UaR9i3,남성,경기도,28,대학교,예,8,국민의힘,무교,어느 정도 자랑스럽다,3,Q61|Q62,전혀 찬성하지 않음,2,Q63|Q65,8
R_4IK3uVx3ZnBHnRt,여성,경남,50,대학교,예,6,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,2,Q64|Q65,9
R_4gO3BR6xXHFComP,남성,경기도,39,대학원 이상,예,5,더불어민주당,무교,별로 자랑스럽지 않다,0,Q60|Q62,약간 찬성함,2,Q64|Q65,6
R_4NVzXOVkr21I9H6,남성,경북,34,대학교,예,6,더불어민주당,무교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,2,Q63|Q65,6
R_4N5QF3zaFK4Ne4p,여성,서울,43,대학교,예,5,더불어민주당,기독교,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q64|Q65,10
R_4fTuHcG9tzojqjT,남성,경기도,51,대학교,예,6,국민의힘,기독교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,3,Q63|Q65,10
R_4zBUBjbiv2WJED2,남성,서울,46,대학교,예,6,국민의힘,기독교,어느 정도 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q64|Q65,9
R_43F6KMwXXvEGbw5,여성,서울,35,전문 대학교(기술 학교 포함),예,4,녹색정의당,무교,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,7
R_4PaAhVMorEA8zWF,남성,경기도,28,전문 대학교(기술 학교 포함),예,5,국민의힘,무교,어느 정도 자랑스럽다,2,Q61|Q62,매우 찬성함,1,Q63|Q65,10
R_4k70ABcehbanjx4,남성,서울,38,대학원 이상,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,6
R_4qeyALNMH6C1ePj,여성,경기도,55,고등학교,예,"10
보수",국민의힘,기독교,어느 정도 자랑스럽다,3,Q61|Q62,매우 찬성함,1,Q63|Q65,10
R_4kxDwxWTs9HeNJT,남성,강원도,51,고등학교,예,5,잘 모르겠다,기독교,매우 자랑스럽다,1,Q61|Q62,전혀 찬성하지 않음,1,Q64|Q65,7
R_4WTCiJFzJoiawSA,남성,서울,38,대학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,1,Q63|Q65,10
R_4BgnDQ22S7tYOSl,여성,충남,31,고등학교,예,5,잘 모르겠다,무교,어느 정도 자랑스럽다,0,Q60|Q62,전혀 찬성하지 않음,0,Q64|Q65,5
R_4dBWUwLwRoH70jL,남성,전북,29,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,무교,별로 자랑스럽지 않다,0,Q61|Q62,약간 찬성함,3,Q64|Q65,4
R_4MLkXxHJAC6kIW4,여성,경기도,24,대학교,예,3,더불어민주당,무교,별로 자랑스럽지 않다,2,Q61|Q62,약간 찬성함,1,Q63|Q65,8
R_4coQnPp9oDnPDLb,남성,경남,39,대학교,예,6,국민의힘,기독교,별로 자랑스럽지 않다,2,Q61|Q62,매우 찬성함,2,Q64|Q65,3
R_43fJGemDBSORXpf,여성,강원도,54,대학교,예,5,녹색정의당,무교,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,2,Q63|Q65,8
R_4qeblc6T2A886XK,여성,경남,23,대학교,예,4,잘 모르겠다,무교,어느 정도 자랑스럽다,2,Q61|Q62,약간 찬성함,1,Q63|Q65,7
R_4i2uLEn8HZ7G5tD,남성,인천,57,대학교,예,"10
보수",국민의힘,기독교,어느 정도 자랑스럽다,1,Q60|Q62,별로 찬성하지 않음,0,Q64|Q65,8
R_4WYdYExX0zyNMoV,남성,광주,35,대학교,예,7,국민의힘,천주교,어느 정도 자랑스럽다,1,Q60|Q62,약간 찬성함,2,Q64|Q65,5
R_4eXmQLtatJfm2Ma,남성,경기도,52,고등학교,예,5,더불어민주당,무교,매우 자랑스럽다,4,Q61|Q62,약간 찬성함,2,Q64|Q65,5
R_40OxgDKOcwiVWNO,여성,경기도,30,대학교,예,3,더불어민주당,천주교,어느 정도 자랑스럽다,3,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,10
R_4xVIvQ0E4bfriHn,남성,충남,45,대학교,예,6,국민의힘,무교,어느 정도 자랑스럽다,2,Q60|Q62,별로 찬성하지 않음,1,Q63|Q65,9
R_4QMfQiVOB17llSF,남성,강원도,41,대학교,예,5,더불어민주당,무교,매우 자랑스럽다,3,Q60|Q62,매우 찬성함,2,Q63|Q65,7
R_47r0zeNC4tKNkTD,여성,서울,26,대학교,예,5,국민의힘,기독교,매우 자랑스럽다,2,Q60|Q62,약간 찬성함,1,Q63|Q65,10
R_4oZQhKLKucI86c1,남성,경기도,44,대학교,예,6,잘 모르겠다,무교,어느 정도 자랑스럽다,3,Q60|Q62,약간 찬성함,1,Q63|Q65,9
R_4Ec8lUoP6vBj109,남성,서울,53,대학교,예,3,더불어민주당,무교,어느 정도 자랑스럽다,3,Q61|Q62,전혀 찬성하지 않음,2,Q64|Q65,6
R_44f1tyCbjylPZry,여성,서울,39,전문 대학교(기술 학교 포함),예,5,잘 모르겠다,무교,매우 자랑스럽다,1,Q61|Q62,매우 찬성함,1,Q64|Q65,5
R_4awWCFz4HuAJWgr,여성,서울,34,대학교,예,5,더불어민주당,불교,어느 정도 자랑스럽다,3,Q61|Q62,약간 찬성함,1,Q63|Q65,8
